Category,Title,URL,Completed?,,
Sports,Fierljeppen,https://en.wikipedia.org/wiki/Fierljeppen,,,
Sports,Football tennis,https://en.wikipedia.org/wiki/Football_tennis,,,
Sports,Gillidanda,https://en.wikipedia.org/wiki/Gillidanda,,,
Sports,Laser Space Cannon,https://en.wikipedia.org/wiki/Laser_Space_Cannon,,,
Sports,Lawn mower racing,https://en.wikipedia.org/wiki/Lawn_mower_racing,,,
Sports,Mall walking,https://en.wikipedia.org/wiki/Mall_walking,,,
Sports,Mass Transit incident,https://en.wikipedia.org/wiki/Mass_Transit_incident,,,
Sports,Mythical national championship,https://en.wikipedia.org/wiki/Mythical_national_championship,,,
Sports,New Testament athletic metaphors,https://en.wikipedia.org/wiki/New_Testament_athletic_metaphors,,,
Sports,Pelota purépecha,https://en.wikipedia.org/wiki/Pelota_pur%C3%A9pecha,,,
Sports,Public image of Roman Reigns,https://en.wikipedia.org/wiki/Public_image_of_Roman_Reigns,,,
Sports,Quidditch (real-life sport),https://en.wikipedia.org/wiki/Quidditch_(real-life_sport),,,
Sports,Scorigami,https://en.wikipedia.org/wiki/Scorigami,,,
Sports,Ski ballet,https://en.wikipedia.org/wiki/Ski_ballet,,,
Sports,Smiggin Holes 2010 Winter Olympic bid,https://en.wikipedia.org/wiki/Smiggin_Holes_2010_Winter_Olympic_bid,,,
Sports,SpoGomi,https://en.wikipedia.org/wiki/SpoGomi,,,
Sports,Sports-related curses,https://en.wikipedia.org/wiki/Sports-related_curses,,,
Sports,Stoolball,https://en.wikipedia.org/wiki/Stoolball,,,
Sports,Traditions and anecdotes associated with the Stanley Cup,https://en.wikipedia.org/wiki/Traditions_and_anecdotes_associated_with_the_Stanley_Cup,,,
Sports,Ultimate Tazer Ball,https://en.wikipedia.org/wiki/Ultimate_Tazer_Ball,,,
Sports,Volata,https://en.wikipedia.org/wiki/Volata,,,
Sports,Welly wanging,https://en.wikipedia.org/wiki/Welly_wanging,,,
Sports,Wife-carrying,https://en.wikipedia.org/wiki/Wife-carrying,,,
Sports,Wooden spoon (award),https://en.wikipedia.org/wiki/Wooden_spoon_(award),,,
Sports,Yukigassen,https://en.wikipedia.org/wiki/Yukigassen,,,
Folklore,1593 transported soldier legend,https://en.wikipedia.org/wiki/1593_transported_soldier_legend,,,
Folklore,Baltic Sea anomaly,https://en.wikipedia.org/wiki/Baltic_Sea_anomaly,,,
Folklore,Behind the sofa,https://en.wikipedia.org/wiki/Behind_the_sofa,,,
Folklore,Bigfoot trap,https://en.wikipedia.org/wiki/Bigfoot_trap,,,
Folklore,Brites de Almeida,https://en.wikipedia.org/wiki/Brites_de_Almeida,,,
Folklore,Cottingley Fairies,https://en.wikipedia.org/wiki/Cottingley_Fairies,,,
Folklore,Count of St. Germain,https://en.wikipedia.org/wiki/Count_of_St._Germain,,,
Folklore,Easter Bilby,https://en.wikipedia.org/wiki/Easter_Bilby,,,
Folklore,Faxlore,https://en.wikipedia.org/wiki/Faxlore,,,
Folklore,Flying ointment,https://en.wikipedia.org/wiki/Flying_ointment,,,
Folklore,Green children of Woolpit,https://en.wikipedia.org/wiki/Green_children_of_Woolpit,,,
Folklore,Headless men,https://en.wikipedia.org/wiki/Headless_men,,,
Folklore,Headless Mule,https://en.wikipedia.org/wiki/Headless_Mule,,,
Folklore,Heraclitus the Paradoxographer,https://en.wikipedia.org/wiki/Heraclitus_the_Paradoxographer,,,
Folklore,Icelandic Elf School,https://en.wikipedia.org/wiki/Icelandic_Elf_School,,,
Folklore,Josiah S. Carberry,https://en.wikipedia.org/wiki/Josiah_S._Carberry,,,
Folklore,Kaspar Hauser,https://en.wikipedia.org/wiki/Kaspar_Hauser,,,
Folklore,Liver-Eating Johnson,https://en.wikipedia.org/wiki/Liver-Eating_Johnson,,,
Folklore,Machine elf,https://en.wikipedia.org/wiki/Machine_elf,,,
Folklore,Man-eating tree,https://en.wikipedia.org/wiki/Man-eating_tree,,,
Folklore,Mapinguari,https://en.wikipedia.org/wiki/Mapinguari,,,
Folklore,Mari Lwyd,https://en.wikipedia.org/wiki/Mari_Lwyd,,,
Folklore,Monkey-man of New Delhi,https://en.wikipedia.org/wiki/Monkey-man_of_New_Delhi,,,
Folklore,Nightmarchers,https://en.wikipedia.org/wiki/Nightmarchers,,,
Folklore,Osculum infame,https://en.wikipedia.org/wiki/Osculum_infame,,,
Folklore,Panotti,https://en.wikipedia.org/wiki/Panotti,,,
Folklore,Père Fouettard,https://en.wikipedia.org/wiki/P%C3%A8re_Fouettard,,,
Folklore,Phantom social workers,https://en.wikipedia.org/wiki/Phantom_social_workers,,,
Folklore,Pseudo-mythology,https://en.wikipedia.org/wiki/Pseudo-mythology,,,
Folklore,Rods,https://en.wikipedia.org/wiki/Rods_(optics),,,
Folklore,Russian reversal,https://en.wikipedia.org/wiki/Russian_reversal,,,
Folklore,Spring Heeled Jack,https://en.wikipedia.org/wiki/Spring_Heeled_Jack,,,
Folklore,Telling the bees,https://en.wikipedia.org/wiki/Telling_the_bees,,,
Folklore,Tió de Nadal,https://en.wikipedia.org/wiki/Ti%C3%B3_de_Nadal,,,
Folklore,Titivillus,https://en.wikipedia.org/wiki/Titivillus,,,
Folklore,Tsukumogami,https://en.wikipedia.org/wiki/Tsukumogami,,,
Folklore,Vagina dentata,https://en.wikipedia.org/wiki/Vagina_dentata,,,
Folklore,Vampire pumpkins and watermelons,https://en.wikipedia.org/wiki/Vampire_pumpkins_and_watermelons,,,
Folklore,Vril,https://en.wikipedia.org/wiki/Vril,,,
Folklore,Well to Hell,https://en.wikipedia.org/wiki/Well_to_Hell,,,
Folklore,Witch window,https://en.wikipedia.org/wiki/Witch_window,,,
Folklore,Yonaguni monument,https://en.wikipedia.org/wiki/Yonaguni_monument,,,
"Society, economy and law",Eating chocolate cake in a bag,https://en.wikipedia.org/wiki/Eating_chocolate_cake_in_a_bag,,,
"Society, economy and law",Absurdistan,https://en.wikipedia.org/wiki/Absurdistan,,,
"Society, economy and law",Bagism,https://en.wikipedia.org/wiki/Bagism,,,
"Society, economy and law",Beard Liberation Front,https://en.wikipedia.org/wiki/Beard_Liberation_Front,,,
"Society, economy and law",Berners Street hoax,https://en.wikipedia.org/wiki/Berners_Street_hoax,,,
"Society, economy and law",Birth tourism,https://en.wikipedia.org/wiki/Birth_tourism,,,
"Society, economy and law",Frank Chu,https://en.wikipedia.org/wiki/Frank_Chu,,,
"Society, economy and law",Correspondence between the Ottoman sultan and the Cossacks,https://en.wikipedia.org/wiki/Correspondence_between_the_Ottoman_sultan_and_the_Cossacks,,,
"Society, economy and law",Crypt of Civilization,https://en.wikipedia.org/wiki/Crypt_of_Civilization,,,
"Society, economy and law",Cutting in line,https://en.wikipedia.org/wiki/Cutting_in_line,,,
"Society, economy and law",Eggplant emoji,https://en.wikipedia.org/wiki/Eggplant_emoji,,,
"Society, economy and law",Peach emoji,https://en.wikipedia.org/wiki/Peach_emoji,,,
"Society, economy and law",Elaine Davidson,https://en.wikipedia.org/wiki/Elaine_Davidson,,,
"Society, economy and law",Erika Eiffel,https://en.wikipedia.org/wiki/Erika_Eiffel,,,
"Society, economy and law",Elvavrålet,https://en.wikipedia.org/wiki/Elvavr%C3%A5let,,,
"Society, economy and law",Escalator etiquette,https://en.wikipedia.org/wiki/Escalator_etiquette,,,
"Society, economy and law",Fat men's club,https://en.wikipedia.org/wiki/Fat_men%27s_club,,,
"Society, economy and law",Female husband,https://en.wikipedia.org/wiki/Female_husband,,,
"Society, economy and law",Jenaro Gajardo Vera,https://en.wikipedia.org/wiki/Jenaro_Gajardo_Vera,,,
"Society, economy and law",Justo Gallego Martínez,https://en.wikipedia.org/wiki/Justo_Gallego_Mart%C3%ADnez,,,
"Society, economy and law",Georgia Guidestones,https://en.wikipedia.org/wiki/Georgia_Guidestones,,,
"Society, economy and law",Guerrilla gardening,https://en.wikipedia.org/wiki/Guerrilla_gardening,,,
"Society, economy and law",Go Topless Day,https://en.wikipedia.org/wiki/Go_Topless_Day,,,
"Society, economy and law",Great Stork Derby,https://en.wikipedia.org/wiki/Great_Stork_Derby,,,
"Society, economy and law",Charles Harrelson,https://en.wikipedia.org/wiki/Charles_Harrelson,,,
"Society, economy and law",He never married,https://en.wikipedia.org/wiki/He_never_married,,,
"Society, economy and law",Marie Sophie Hingst,https://en.wikipedia.org/wiki/Marie_Sophie_Hingst,,,
"Society, economy and law",Ancient and Honorable Order of Turtles,https://en.wikipedia.org/wiki/Ancient_and_Honorable_Order_of_Turtles,,,
"Society, economy and law",Japanese adult adoption,https://en.wikipedia.org/wiki/Japanese_adult_adoption,,,
"Society, economy and law",Elizabeth Klarer,https://en.wikipedia.org/wiki/Elizabeth_Klarer,,,
"Society, economy and law",Knobbly knees competition,https://en.wikipedia.org/wiki/Knobbly_knees_competition,,,
"Society, economy and law",Hideaki Kobayashi,https://en.wikipedia.org/wiki/Hideaki_Kobayashi,,,
"Society, economy and law",Let's trim our hair in accordance with the socialist lifestyle,https://en.wikipedia.org/wiki/Let%27s_trim_our_hair_in_accordance_with_the_socialist_lifestyle,,,
"Society, economy and law",List of people who have lived in airports,https://en.wikipedia.org/wiki/List_of_people_who_have_lived_in_airports,,,
"Society, economy and law",Long-term nuclear waste warning messages,https://en.wikipedia.org/wiki/Long-term_nuclear_waste_warning_messages,,,
"Society, economy and law",Jean-Marie Loret,https://en.wikipedia.org/wiki/Jean-Marie_Loret,,,
"Society, economy and law",Mónica Macías,https://en.wikipedia.org/wiki/M%C3%B3nica_Mac%C3%ADas,,,
"Society, economy and law",Man of the Hole,https://en.wikipedia.org/wiki/Man_of_the_Hole,,,
"Society, economy and law",Mitsuyasu Maeno,https://en.wikipedia.org/wiki/Mitsuyasu_Maeno,,,
"Society, economy and law",Mongrel complex,https://en.wikipedia.org/wiki/Mongrel_complex,,,
"Society, economy and law",Montreal–Philippines cutlery controversy,https://en.wikipedia.org/wiki/Montreal%E2%80%93Philippines_cutlery_controversy,,,
"Society, economy and law",Neturei Karta,https://en.wikipedia.org/wiki/Neturei_Karta,,,
"Society, economy and law",Niche insurance,https://en.wikipedia.org/wiki/Niche_insurance,,,
"Society, economy and law",Emperor Norton,https://en.wikipedia.org/wiki/Emperor_Norton,,,
"Society, economy and law",Panty tree,https://en.wikipedia.org/wiki/Panty_tree,,,
"Society, economy and law",Pole and Hungarian brothers be,https://en.wikipedia.org/wiki/Pole_and_Hungarian_brothers_be,,,
"Society, economy and law",Posthumous marriage,https://en.wikipedia.org/wiki/Posthumous_marriage,,,
"Society, economy and law",The Queue,https://en.wikipedia.org/wiki/The_Queue_(long_queue_in_London),,,
"Society, economy and law",Sentinelese,https://en.wikipedia.org/wiki/Sentinelese,,,
"Society, economy and law",Travelling gnome,https://en.wikipedia.org/wiki/Travelling_gnome,,,
"Society, economy and law",Vesna Vulović,https://en.wikipedia.org/wiki/Vesna_Vulovi%C4%87,,,
"Society, economy and law",War of the stop signs,https://en.wikipedia.org/wiki/War_of_the_stop_signs,,,
"Society, economy and law",Ziona,https://en.wikipedia.org/wiki/Ziona,,,
Religion and spirituality,Abeguwo,https://en.wikipedia.org/wiki/Abeguwo,,,
Religion and spirituality,Adorcism,https://en.wikipedia.org/wiki/Adorcism,,,
Religion and spirituality,Asher yatzar,https://en.wikipedia.org/wiki/Asher_yatzar,,,
Religion and spirituality,Axinomancy,https://en.wikipedia.org/wiki/Axinomancy,,,
Religion and spirituality,Ben Hana,https://en.wikipedia.org/wiki/Ben_Hana,,,
Religion and spirituality,Bhekuli Biya,https://en.wikipedia.org/wiki/Bhekuli_Biya,,,
Religion and spirituality,Braco (faith healer),https://en.wikipedia.org/wiki/Braco_(faith_healer),,,
Religion and spirituality,Cargo cult,https://en.wikipedia.org/wiki/Cargo_cult,,,
Religion and spirituality,Coconut Religion,https://en.wikipedia.org/wiki/Coconut_Religion,,,
Religion and spirituality,Coke Fatwa,https://en.wikipedia.org/wiki/Coke_Fatwa,,,
Religion and spirituality,Crepitus,https://en.wikipedia.org/wiki/Crepitus,,,
Religion and spirituality,Ded Moroz,https://en.wikipedia.org/wiki/Ded_Moroz,,,
Religion and spirituality,Dendera light,https://en.wikipedia.org/wiki/Dendera_light,,,
Religion and spirituality,Dhana Kumari Bajracharya,https://en.wikipedia.org/wiki/Dhana_Kumari_Bajracharya,,,
Religion and spirituality,Disconnection (Scientology),https://en.wikipedia.org/wiki/Disconnection_(Scientology),,,
Religion and spirituality,Fluffy bunny,https://en.wikipedia.org/wiki/Fluffy_bunny,,,
Religion and spirituality,Gang Bing,https://en.wikipedia.org/wiki/Gang_Bing,,,
Religion and spirituality,Haitian Vodou and sexual orientation,https://en.wikipedia.org/wiki/Haitian_Vodou_and_sexual_orientation,,,
Religion and spirituality,High-Heel Wedding Church,https://en.wikipedia.org/wiki/High-Heel_Wedding_Church,,,
Religion and spirituality,Iglesia Maradoniana,https://en.wikipedia.org/wiki/Iglesia_Maradoniana,,,
Religion and spirituality,Incident (Scientology),https://en.wikipedia.org/wiki/Incident_(Scientology),,,
Religion and spirituality,International date line in Judaism,https://en.wikipedia.org/wiki/International_date_line_in_Judaism,,,
Religion and spirituality,Jerusalem syndrome,https://en.wikipedia.org/wiki/Jerusalem_syndrome,,,
Religion and spirituality,Jewish pope Andreas,https://en.wikipedia.org/wiki/Jewish_pope_Andreas,,,
Religion and spirituality,Johnson cult,https://en.wikipedia.org/wiki/Johnson_cult,,,
Religion and spirituality,Judeo-Masonic conspiracy theory,https://en.wikipedia.org/wiki/Judeo-Masonic_conspiracy_theory,,,
Religion and spirituality,Kacchera,https://en.wikipedia.org/wiki/Kacchera,,,
Religion and spirituality,Kapo (mythology),https://en.wikipedia.org/wiki/Kapo_(mythology),,,
Religion and spirituality,Khecarī mudrā,https://en.wikipedia.org/wiki/Khecar%C4%AB_mudr%C4%81,,,
Religion and spirituality,List of games that Buddha would not play,https://en.wikipedia.org/wiki/List_of_games_that_Buddha_would_not_play,,,
Religion and spirituality,List of UFO religions,https://en.wikipedia.org/wiki/List_of_UFO_religions,,,
Religion and spirituality,Lou de Palingboer,https://en.wikipedia.org/wiki/Lou_de_Palingboer,,,
Religion and spirituality,Jesús Malverde,https://en.wikipedia.org/wiki/Jes%C3%BAs_Malverde,,,
Religion and spirituality,Matshishkapeu,https://en.wikipedia.org/wiki/Matshishkapeu,,,
Religion and spirituality,Missionary Church of Kopimism,https://en.wikipedia.org/wiki/Missionary_Church_of_Kopimism,,,
Religion and spirituality,Mizab al-Rahma,https://en.wikipedia.org/wiki/Mizab_al-Rahma,,,
Religion and spirituality,Oomoto,https://en.wikipedia.org/wiki/Oomoto,,,
Religion and spirituality,Open-source religion,https://en.wikipedia.org/wiki/Open-source_religion,,,
Religion and spirituality,Prince Philip movement,https://en.wikipedia.org/wiki/Prince_Philip_movement,,,
Religion and spirituality,Pseudoskepticism,https://en.wikipedia.org/wiki/Pseudoskepticism,,,
Religion and spirituality,Raël,https://en.wikipedia.org/wiki/Ra%C3%ABl,,,
Religion and spirituality,Religion in Antarctica,https://en.wikipedia.org/wiki/Religion_in_Antarctica,,,
Religion and spirituality,Reincarnation Application,https://en.wikipedia.org/wiki/Reincarnation_Application,,,
Religion and spirituality,Religious pareidolia,https://en.wikipedia.org/wiki/Religious_pareidolia,,,
Religion and spirituality,Saint Urho,https://en.wikipedia.org/wiki/Saint_Urho,,,
Religion and spirituality,Silver Sisterhood,https://en.wikipedia.org/wiki/Silver_Sisterhood,,,
Religion and spirituality,Sin-eater,https://en.wikipedia.org/wiki/Sin-eater,,,
Religion and spirituality,St. Priapus Church,https://en.wikipedia.org/wiki/St._Priapus_Church,,,
Religion and spirituality,Space opera in Scientology,https://en.wikipedia.org/wiki/Space_opera_in_Scientology,,,
Religion and spirituality,Sudanese teddy bear blasphemy case,https://en.wikipedia.org/wiki/Sudanese_teddy_bear_blasphemy_case,,,
Religion and spirituality,Taghairm,https://en.wikipedia.org/wiki/Taghairm,,,
Religion and spirituality,Tlazōlteōtl,https://en.wikipedia.org/wiki/Tlaz%C5%8Dlte%C5%8Dtl,,,
Religion and spirituality,Toilet god,https://en.wikipedia.org/wiki/Toilet_god,,,
Religion and spirituality,Turtles all the way down,https://en.wikipedia.org/wiki/Turtles_all_the_way_down,,,
Religion and spirituality,United Nation of Islam,https://en.wikipedia.org/wiki/United_Nation_of_Islam,,,
Religion and spirituality,Universe People,https://en.wikipedia.org/wiki/Universe_People,,,
Religion and spirituality,The Urantia Book,https://en.wikipedia.org/wiki/The_Urantia_Book,,,
Military,Adrian Carton de Wiart,https://en.wikipedia.org/wiki/Adrian_Carton_de_Wiart,,,
Military,Angels of Mons,https://en.wikipedia.org/wiki/Angels_of_Mons,,,
Military,Michael Angelo Aquino,https://en.wikipedia.org/wiki/Michael_Angelo_Aquino,,,
Military,Vasily Arkhipov,https://en.wikipedia.org/wiki/Vasily_Arkhipov,,,
Military,Bolivian Navy,https://en.wikipedia.org/wiki/Bolivian_Navy,,,
Military,Boot Monument,https://en.wikipedia.org/wiki/Boot_Monument,,,
Military,List of camoufleurs,https://en.wikipedia.org/wiki/List_of_camoufleurs,,,
Military,Caspian Sea Monster,https://en.wikipedia.org/wiki/Caspian_Sea_Monster,,,
Military,Jack Churchill,https://en.wikipedia.org/wiki/Jack_Churchill,,,
Military,The Crucified Soldier,https://en.wikipedia.org/wiki/The_Crucified_Soldier,,,
Military,CONOP 8888,https://en.wikipedia.org/wiki/CONOP_8888,,,
Military,Boston Corbett,https://en.wikipedia.org/wiki/Boston_Corbett,,,
Military,D-Day Daily Telegraph crossword security alarm,https://en.wikipedia.org/wiki/D-Day_Daily_Telegraph_crossword_security_alarm,,,
Military,Demob suit,https://en.wikipedia.org/wiki/Demob_suit,,,
Military,Devil Eyes,https://en.wikipedia.org/wiki/Devil_Eyes_(psyops),,,
Military,Dreadnought hoax,https://en.wikipedia.org/wiki/Dreadnought_hoax,,,
Military,Guy Gabaldon,https://en.wikipedia.org/wiki/Guy_Gabaldon,,,
Military,Juan Pujol García,https://en.wikipedia.org/wiki/Juan_Pujol_Garc%C3%ADa,,,
Military,General Butt Naked,https://en.wikipedia.org/wiki/General_Butt_Naked,,,
Military,Henry Gunther,https://en.wikipedia.org/wiki/Henry_Gunther,,,
Military,Simo Häyhä,https://en.wikipedia.org/wiki/Simo_H%C3%A4yh%C3%A4,,,
Military,Ice cream barge,https://en.wikipedia.org/wiki/Ice_cream_barge,,,
Military,Kamikaze,https://en.wikipedia.org/wiki/Kamikaze,,,
Military,Koshiro Tanaka,https://en.wikipedia.org/wiki/Koshiro_Tanaka,,,
Military,Aimo Koivunen,https://en.wikipedia.org/wiki/Aimo_Koivunen,,,
Military,Lehi,https://en.wikipedia.org/wiki/Lehi_(militant_group),,,
Military,Line-crossing ceremony,https://en.wikipedia.org/wiki/Line-crossing_ceremony,,,
Military,List of wartime crossdressers,https://en.wikipedia.org/wiki/List_of_wartime_crossdressers,,,
Military,Alan Mcilwraith,https://en.wikipedia.org/wiki/Alan_Mcilwraith,,,
Military,Wilmer McLean,https://en.wikipedia.org/wiki/Wilmer_McLean,,,
Military,Miss Russian Army,https://en.wikipedia.org/wiki/Miss_Russian_Army,,,
Military,Montauk Project,https://en.wikipedia.org/wiki/Montauk_Project,,,
Military,Moro Islamic Liberation Front,https://en.wikipedia.org/wiki/Moro_Islamic_Liberation_Front,,,
Military,Mozart Group,https://en.wikipedia.org/wiki/Mozart_Group,,,
Military,Navies of landlocked countries,https://en.wikipedia.org/wiki/Navies_of_landlocked_countries,,,
Military,Nebraska Admiral,https://en.wikipedia.org/wiki/Nebraska_Admiral,,,
Military,Night Witches,https://en.wikipedia.org/wiki/Night_Witches,,,
Military,NORAD Tracks Santa,https://en.wikipedia.org/wiki/NORAD_Tracks_Santa,,,
Military,Hiroo Onoda,https://en.wikipedia.org/wiki/Hiroo_Onoda,,,
Military,Stanislav Petrov,https://en.wikipedia.org/wiki/Stanislav_Petrov,,,
Military,Pentagon UFO videos,https://en.wikipedia.org/wiki/Pentagon_UFO_videos,,,
Military,Philadelphia Experiment,https://en.wikipedia.org/wiki/Philadelphia_Experiment,,,
Military,Project A119,https://en.wikipedia.org/wiki/Project_A119,,,
Military,Ratlines,https://en.wikipedia.org/wiki/Ratlines_(World_War_II_aftermath),,,
Military,"Russian warship, go fuck yourself",https://en.wikipedia.org/wiki/Russian_warship,,,
Military,Shi Yousan,https://en.wikipedia.org/wiki/Shi_Yousan,,,
Military,Siachen Glacier,https://en.wikipedia.org/wiki/Siachen_Glacier,,,
Death,Execution by elephant,https://en.wikipedia.org/wiki/Execution_by_elephant,,,
Death,Badge Man,https://en.wikipedia.org/wiki/Badge_Man,,,
Death,Black Volga,https://en.wikipedia.org/wiki/Black_Volga,,,
Death,Mercy Brown vampire incident,https://en.wikipedia.org/wiki/Mercy_Brown_vampire_incident,,,
Death,Richard Chase,https://en.wikipedia.org/wiki/Richard_Chase,,,
Death,Coffin birth,https://en.wikipedia.org/wiki/Coffin_birth,,,
Death,Collyer brothers,https://en.wikipedia.org/wiki/Collyer_brothers,,,
Death,The Dawn of the Black Hearts,https://en.wikipedia.org/wiki/The_Dawn_of_the_Black_Hearts,,,
Death,Death by coconut,https://en.wikipedia.org/wiki/Death_by_coconut,,,
Death,Death by GPS,https://en.wikipedia.org/wiki/Death_by_GPS,,,
Death,Death during consensual sex,https://en.wikipedia.org/wiki/Death_during_consensual_sex,,,
Death,Death erection,https://en.wikipedia.org/wiki/Death_erection,,,
Death,Death from laughter,https://en.wikipedia.org/wiki/Death_from_laughter,,,
Death,Death by misadventure,https://en.wikipedia.org/wiki/Death_by_misadventure,,,
Death,Death by vending machine,https://en.wikipedia.org/wiki/Death_by_vending_machine,,,
Death,Death Master File,https://en.wikipedia.org/wiki/Death_Master_File,,,
Death,Defenestration,https://en.wikipedia.org/wiki/Defenestration,,,
Death,Disappearance of Frederick Valentich,https://en.wikipedia.org/wiki/Disappearance_of_Frederick_Valentich,,,
Death,Dyatlov Pass Incident,https://en.wikipedia.org/wiki/Dyatlov_Pass_Incident,,,
Death,Euthanasia Coaster,https://en.wikipedia.org/wiki/Euthanasia_Coaster,,,
Death,Fan death,https://en.wikipedia.org/wiki/Fan_death,,,
Death,Generalissimo Francisco Franco is still dead,https://en.wikipedia.org/wiki/Generalissimo_Francisco_Franco_is_still_dead,,,
Death,Ghost bike,https://en.wikipedia.org/wiki/Ghost_bike,,,
Death,Green Boots,https://en.wikipedia.org/wiki/Green_Boots,,,
Death,Hammersmith nude murders,https://en.wikipedia.org/wiki/Hammersmith_nude_murders,,,
Death,The Hands of Che Guevara,https://en.wikipedia.org/wiki/The_Hands_of_Che_Guevara,,,
Death,Hell money,https://en.wikipedia.org/wiki/Hell_money,,,
Death,Sogen Kato,https://en.wikipedia.org/wiki/Sogen_Kato,,,
Death,Kennedy curse,https://en.wikipedia.org/wiki/Kennedy_curse,,,
Death,Kick the bucket,https://en.wikipedia.org/wiki/Kick_the_bucket,,,
Death,Lampshades made from human skin,https://en.wikipedia.org/wiki/Lampshades_made_from_human_skin,,,
Death,Ricardo López,https://en.wikipedia.org/wiki/Ricardo_L%C3%B3pez_(stalker),,,
Death,Henry Lee Lucas,https://en.wikipedia.org/wiki/Henry_Lee_Lucas,,,
Death,Children of Llullaillaco,https://en.wikipedia.org/wiki/Children_of_Llullaillaco,,,
Death,List of expressions related to death,https://en.wikipedia.org/wiki/List_of_expressions_related_to_death,,,
Death,List of people who died on the toilet,https://en.wikipedia.org/wiki/List_of_people_who_died_on_the_toilet,,,
Death,List of entertainers who died during a performance,https://en.wikipedia.org/wiki/List_of_entertainers_who_died_during_a_performance,,,
Death,List of postal killings,https://en.wikipedia.org/wiki/List_of_postal_killings,,,
Death,List of selfie-related injuries and deaths,https://en.wikipedia.org/wiki/List_of_selfie-related_injuries_and_deaths,,,
Death,Lead Masks Case,https://en.wikipedia.org/wiki/Lead_Masks_Case,,,
Death,London Necropolis railway station,https://en.wikipedia.org/wiki/London_Necropolis_railway_station,,,
Death,Lord Uxbridge's leg,https://en.wikipedia.org/wiki/Lord_Uxbridge%27s_leg,,,
Death,Maschalismos,https://en.wikipedia.org/wiki/Maschalismos,,,
Death,Michael Malloy,https://en.wikipedia.org/wiki/Michael_Malloy,,,
Death,Elmer McCurdy,https://en.wikipedia.org/wiki/Elmer_McCurdy,,,
Death,Ken McElroy,https://en.wikipedia.org/wiki/Ken_McElroy,,,
Death,Micromort,https://en.wikipedia.org/wiki/Micromort,,,
Death,Mordred,https://en.wikipedia.org/wiki/Mordred,,,
Death,Murder of Vivianne Ruiz,https://en.wikipedia.org/wiki/Murder_of_Vivianne_Ruiz,,,
Death,Herbert Mullin,https://en.wikipedia.org/wiki/Herbert_Mullin,,,
Death,Oliver Cromwell's head,https://en.wikipedia.org/wiki/Oliver_Cromwell%27s_head,,,
Death,Richard Paul Pavlick,https://en.wikipedia.org/wiki/Richard_Paul_Pavlick,,,
Death,Poe Toaster,https://en.wikipedia.org/wiki/Poe_Toaster,,,
Death,Post-mortem photography,https://en.wikipedia.org/wiki/Post-mortem_photography,,,
Death,Death of Gloria Ramirez,https://en.wikipedia.org/wiki/Death_of_Gloria_Ramirez,,,
Death,Refrigerator death,https://en.wikipedia.org/wiki/Refrigerator_death,,,
Death,Republican marriage,https://en.wikipedia.org/wiki/Republican_marriage,,,
Death,Rookwood Cemetery railway line,https://en.wikipedia.org/wiki/Rookwood_Cemetery_railway_line,,,
Death,Safety coffin,https://en.wikipedia.org/wiki/Safety_coffin,,,
Death,Salish Sea human foot discoveries,https://en.wikipedia.org/wiki/Salish_Sea_human_foot_discoveries,,,
Death,Frane Selak,https://en.wikipedia.org/wiki/Frane_Selak,,,
Death,Sky burial,https://en.wikipedia.org/wiki/Sky_burial,,,
Death,Richard Snell,https://en.wikipedia.org/wiki/Richard_Snell,,,
Death,Sokushinbutsu,https://en.wikipedia.org/wiki/Sokushinbutsu,,,
Death,Space burial,https://en.wikipedia.org/wiki/Space_burial,,,
Death,Spontaneous human combustion,https://en.wikipedia.org/wiki/Spontaneous_human_combustion,,,
Death,Suicide booth,https://en.wikipedia.org/wiki/Suicide_booth,,,
Death,Suicide of Sunil Tripathi,https://en.wikipedia.org/wiki/Suicide_of_Sunil_Tripathi,,,
Death,Tamam Shud case,https://en.wikipedia.org/wiki/Tamam_Shud_case,,,
Death,Carl Tanzler,https://en.wikipedia.org/wiki/Carl_Tanzler,,,
Death,Toilet-related injuries and deaths,https://en.wikipedia.org/wiki/Toilet-related_injuries_and_deaths,,,
Death,Uttar Pradesh Association of Dead People,https://en.wikipedia.org/wiki/Uttar_Pradesh_Association_of_Dead_People,,,
Death,Lal Bihari,https://en.wikipedia.org/wiki/Lal_Bihari,,,
Death,Video-Enhanced Grave Marker,https://en.wikipedia.org/wiki/Video-Enhanced_Grave_Marker,,,
Death,Joyce Vincent,https://en.wikipedia.org/wiki/Joyce_Vincent,,,
Death,Wikipedia coverage of death,https://en.wikipedia.org/wiki/Wikipedia_coverage_of_death,,,
Death,Xin Zhui,https://en.wikipedia.org/wiki/Xin_Zhui,,,
Questions,How many angels can dance on the head of a pin?,https://en.wikipedia.org/wiki/How_many_angels_can_dance_on_the_head_of_a_pin%3F,,,
Questions,If a tree falls in a forest,https://en.wikipedia.org/wiki/If_a_tree_falls_in_a_forest,,,
Questions,Meaning of life,https://en.wikipedia.org/wiki/Meaning_of_life,,,
Questions,What Is It Like to Be a Bat?,https://en.wikipedia.org/wiki/What_Is_It_Like_to_Be_a_Bat%3F,,,
Questions,Where's the beef?,https://en.wikipedia.org/wiki/Where%27s_the_beef%3F,,,
Questions,Why did the chicken cross the road?,https://en.wikipedia.org/wiki/Why_did_the_chicken_cross_the_road%3F,,,
